"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"4351";29660;2588;2006-05-22;301;"Bolivia";"Papua New Guinea";"PAPUA NEW GUINEA, BOLIVIA and CHILE stressed the importance of giving equal attention to scientific and policy issues.";"TARGET, SENDER AND OTHER STRESSED THE IMPORTANCE OF GIVING EQUAL ATTENTION TO SCIENTIFIC AND POLICY ISSUES.";1;4
"4352";29661;2588;2006-05-22;301;"Bolivia";"Chile";"PAPUA NEW GUINEA, BOLIVIA and CHILE stressed the importance of giving equal attention to scientific and policy issues.";"OTHER, SENDER AND TARGET STRESSED THE IMPORTANCE OF GIVING EQUAL ATTENTION TO SCIENTIFIC AND POLICY ISSUES.";1;4
"4353";29662;2588;2006-05-22;301;"Chile";"Papua New Guinea";"PAPUA NEW GUINEA, BOLIVIA and CHILE stressed the importance of giving equal attention to scientific and policy issues.";"TARGET, OTHER AND SENDER STRESSED THE IMPORTANCE OF GIVING EQUAL ATTENTION TO SCIENTIFIC AND POLICY ISSUES.";1;4
"4354";29663;2588;2006-05-22;301;"Chile";"Bolivia";"PAPUA NEW GUINEA, BOLIVIA and CHILE stressed the importance of giving equal attention to scientific and policy issues.";"OTHER, TARGET AND SENDER STRESSED THE IMPORTANCE OF GIVING EQUAL ATTENTION TO SCIENTIFIC AND POLICY ISSUES.";1;4
"4355";29699;4351;2006-05-24;303;"United States";"Australia";"disagreement on how late meetings should generally go, with AUSTRALIA, the US, and the G-77/CHINA preferring a 6:00 pm deadline except in extreme cases.";"DISAGREEMENT ON HOW LATE MEETINGS SHOULD GENERALLY GO, WITH TARGET, THE SENDER, AND THE OTHER PREFERRING A 6:00 PM DEADLINE EXCEPT IN EXTREME CASES.";1;4
"4356";29701;4351;2006-05-24;303;"Australia";"United States";"disagreement on how late meetings should generally go, with AUSTRALIA, the US, and the G-77/CHINA preferring a 6:00 pm deadline except in extreme cases.";"DISAGREEMENT ON HOW LATE MEETINGS SHOULD GENERALLY GO, WITH SENDER, THE TARGET, AND THE OTHER PREFERRING A 6:00 PM DEADLINE EXCEPT IN EXTREME CASES.";1;4
"4357";29705;1492;2006-05-25;304;"Canada";"Norway";"However, CANADA, NORWAY and the EU preferred wording that does not refer to specific organizations.";"HOWEVER, SENDER, TARGET AND THE OTHER PREFERRED WORDING THAT DOES NOT REFER TO SPECIFIC ORGANIZATIONS.";1;4
"4358";29707;1492;2006-05-25;304;"Norway";"Canada";"However, CANADA, NORWAY and the EU preferred wording that does not refer to specific organizations.";"HOWEVER, TARGET, SENDER AND THE OTHER PREFERRED WORDING THAT DOES NOT REFER TO SPECIFIC ORGANIZATIONS.";1;4
"4359";29731;2703;2006-05-25;304;"Australia";"United States";"Regarding the status of UNFCCC parties at Protocol informal consultations, delegates were unable to agree on a precise legal position on their status, with views expressed by the EU on one side and AUSTRALIA and the US on the other";"REGARDING THE STATUS OF UNFCCC PARTIES AT PROTOCOL INFORMAL CONSULTATIONS, DELEGATES WERE UNABLE TO AGREE ON A PRECISE LEGAL POSITION ON THEIR STATUS, WITH VIEWS EXPRESSED BY THE OTHER ON ONE SIDE AND SENDER AND THE TARGET ON THE OTHER";1;4
"4360";29732;2703;2006-05-25;304;"United States";"Australia";"Regarding the status of UNFCCC parties at Protocol informal consultations, delegates were unable to agree on a precise legal position on their status, with views expressed by the EU on one side and AUSTRALIA and the US on the other";"REGARDING THE STATUS OF UNFCCC PARTIES AT PROTOCOL INFORMAL CONSULTATIONS, DELEGATES WERE UNABLE TO AGREE ON A PRECISE LEGAL POSITION ON THEIR STATUS, WITH VIEWS EXPRESSED BY THE OTHER ON ONE SIDE AND TARGET AND THE SENDER ON THE OTHER";1;4
"4361";29733;3781;2006-05-26;305;"Russian Federation";"Ukraine";"The RUSSIAN FEDERATION and UKRAINE, opposed by the G-77/CHINA, proposed considering the matter at SB 26 instead of SB 25";"THE SENDER AND TARGET, OPPOSED BY THE OTHER, PROPOSED CONSIDERING THE MATTER AT SB 26 INSTEAD OF SB 25";1;4
"4362";29734;3781;2006-05-26;305;"Ukraine";"Russian Federation";"The RUSSIAN FEDERATION and UKRAINE, opposed by the G-77/CHINA, proposed considering the matter at SB 26 instead of SB 25";"THE TARGET AND SENDER, OPPOSED BY THE OTHER, PROPOSED CONSIDERING THE MATTER AT SB 26 INSTEAD OF SB 25";1;4
"4363";29752;1703;2006-11-07;308;"Jamaica";"Tuvalu";"JAMAICA clarified that Tuvalu was not speaking for all AOSIS members on this issue.";"SENDER CLARIFIED THAT TARGET WAS NOT SPEAKING FOR ALL OTHER MEMBERS ON THIS ISSUE.";0;6
"4364";29816;3424;2006-11-07;308;"United States";"Canada";"The EU and CANADA supported proceeding on the basis of draft text from SBSTA 24, while the US noted willingness to consider new consolidated textNo observations";"THE OTHER AND TARGET SUPPORTED PROCEEDING ON THE BASIS OF DRAFT TEXT FROM SBSTA 24, WHILE THE SENDER NOTED WILLINGNESS TO CONSIDER NEW CONSOLIDATED TEXTNO OBSERVATIONS";0;6
"4365";29832;339;2006-11-08;309;"Australia";"Norway";"AUSTRALIA, NORWAY and the EU supported improving
satellite observation systems.";"SENDER, TARGET AND THE OTHER SUPPORTED IMPROVING
SATELLITE OBSERVATION SYSTEMS.";1;4
"4366";29834;339;2006-11-08;309;"Norway";"Australia";"AUSTRALIA, NORWAY and the EU supported improving
satellite observation systems.";"TARGET, SENDER AND THE OTHER SUPPORTED IMPROVING
SATELLITE OBSERVATION SYSTEMS.";1;4
"4367";29858;3507;2006-11-08;309;"United States";"Switzerland";"The EU, US and SWITZERLAND said the GEF is performing effectively and welcomed its fourth replenishment.";"THE OTHER, SENDER AND TARGET SAID THE GEF IS PERFORMING EFFECTIVELY AND WELCOMED ITS FOURTH REPLENISHMENT.";1;4
"4368";29859;3507;2006-11-08;309;"Switzerland";"United States";"The EU, US and SWITZERLAND said the GEF is performing effectively and welcomed its fourth replenishment.";"THE OTHER, TARGET AND SENDER SAID THE GEF IS PERFORMING EFFECTIVELY AND WELCOMED ITS FOURTH REPLENISHMENT.";1;4
"4369";29861;2961;2006-11-08;309;"Sierra Leone";"Tanzania";"SIERRA LEONE, TANZANIA and MOZAMBIQUE stressed the importance of NAPA preparation and implementation.";"SENDER, TARGET AND OTHER STRESSED THE IMPORTANCE OF NAPA PREPARATION AND IMPLEMENTATION.";1;4
"4370";29862;2961;2006-11-08;309;"Sierra Leone";"Mozambique";"SIERRA LEONE, TANZANIA and MOZAMBIQUE stressed the importance of NAPA preparation and implementation.";"SENDER, OTHER AND TARGET STRESSED THE IMPORTANCE OF NAPA PREPARATION AND IMPLEMENTATION.";1;4
"4371";29863;2961;2006-11-08;309;"Tanzania";"Sierra Leone";"SIERRA LEONE, TANZANIA and MOZAMBIQUE stressed the importance of NAPA preparation and implementation.";"TARGET, SENDER AND OTHER STRESSED THE IMPORTANCE OF NAPA PREPARATION AND IMPLEMENTATION.";1;4
"4372";29864;2961;2006-11-08;309;"Tanzania";"Mozambique";"SIERRA LEONE, TANZANIA and MOZAMBIQUE stressed the importance of NAPA preparation and implementation.";"OTHER, SENDER AND TARGET STRESSED THE IMPORTANCE OF NAPA PREPARATION AND IMPLEMENTATION.";1;4
"4373";29865;2961;2006-11-08;309;"Mozambique";"Sierra Leone";"SIERRA LEONE, TANZANIA and MOZAMBIQUE stressed the importance of NAPA preparation and implementation.";"TARGET, OTHER AND SENDER STRESSED THE IMPORTANCE OF NAPA PREPARATION AND IMPLEMENTATION.";1;4
"4374";29866;2961;2006-11-08;309;"Mozambique";"Tanzania";"SIERRA LEONE, TANZANIA and MOZAMBIQUE stressed the importance of NAPA preparation and implementation.";"OTHER, TARGET AND SENDER STRESSED THE IMPORTANCE OF NAPA PREPARATION AND IMPLEMENTATION.";1;4
"4375";29870;1835;2006-11-09;310;"Japan";"Norway";"JAPAN, NORWAY and SWITZERLAND said the GEF is best placed to manage the Fund.";"SENDER, TARGET AND OTHER SAID THE GEF IS BEST PLACED TO MANAGE THE FUND.";1;4
"4376";29871;1835;2006-11-09;310;"Japan";"Switzerland";"JAPAN, NORWAY and SWITZERLAND said the GEF is best placed to manage the Fund.";"SENDER, OTHER AND TARGET SAID THE GEF IS BEST PLACED TO MANAGE THE FUND.";1;4
"4377";29872;1835;2006-11-09;310;"Norway";"Switzerland";"JAPAN, NORWAY and SWITZERLAND said the GEF is best placed to manage the Fund.";"OTHER, SENDER AND TARGET SAID THE GEF IS BEST PLACED TO MANAGE THE FUND.";1;4
"4378";29873;1835;2006-11-09;310;"Norway";"Japan";"JAPAN, NORWAY and SWITZERLAND said the GEF is best placed to manage the Fund.";"TARGET, SENDER AND OTHER SAID THE GEF IS BEST PLACED TO MANAGE THE FUND.";1;4
"4379";29874;1835;2006-11-09;310;"Switzerland";"Japan";"JAPAN, NORWAY and SWITZERLAND said the GEF is best placed to manage the Fund.";"TARGET, OTHER AND SENDER SAID THE GEF IS BEST PLACED TO MANAGE THE FUND.";1;4
"4380";29875;1835;2006-11-09;310;"Switzerland";"Norway";"JAPAN, NORWAY and SWITZERLAND said the GEF is best placed to manage the Fund.";"OTHER, TARGET AND SENDER SAID THE GEF IS BEST PLACED TO MANAGE THE FUND.";1;4
"4381";29878;3525;2006-11-09;310;"Japan";"Norway";"The EU, supported by JAPAN and NORWAY, expressed concerns over the heavy agenda and overlap with a SBSTA item on Protocol Article 2.3 (adverse effects of policies and measures).He suggested just one agenda item and contact group to address bot";"THE OTHER, SUPPORTED BY SENDER AND TARGET, EXPRESSED CONCERNS OVER THE HEAVY AGENDA AND OVERLAP WITH A SBSTA ITEM ON PROTOCOL ARTICLE 2.3 (ADVERSE EFFECTS OF POLICIES AND MEASURES).HE SUGGESTED JUST ONE AGENDA ITEM AND CONTACT GROUP TO ADDRESS BOT";1;4
"4382";29879;3525;2006-11-09;310;"Norway";"Japan";"The EU, supported by JAPAN and NORWAY, expressed concerns over the heavy agenda and overlap with a SBSTA item on Protocol Article 2.3 (adverse effects of policies and measures).He suggested just one agenda item and contact group to address bot";"THE OTHER, SUPPORTED BY TARGET AND SENDER, EXPRESSED CONCERNS OVER THE HEAVY AGENDA AND OVERLAP WITH A SBSTA ITEM ON PROTOCOL ARTICLE 2.3 (ADVERSE EFFECTS OF POLICIES AND MEASURES).HE SUGGESTED JUST ONE AGENDA ITEM AND CONTACT GROUP TO ADDRESS BOT";1;4
"4383";29946;3204;2006-11-10;311;"Iran";"India";"South Africa, for the AFRICA GROUP, with INDIA, IRAN and others, supported a short and
focused review.";"OTHER, FOR THE AFRICA GROUP, WITH TARGET, SENDER AND OTHERS, SUPPORTED A SHORT AND
FOCUSED REVIEW.";1;4
"4384";29947;3204;2006-11-10;311;"India";"Iran";"South Africa, for the AFRICA GROUP, with INDIA, IRAN and others, supported a short and
focused review.";"OTHER, FOR THE AFRICA GROUP, WITH SENDER, TARGET AND OTHERS, SUPPORTED A SHORT AND
FOCUSED REVIEW.";1;4
"4385";30007;89;2006-11-10;311;"Algeria";"China";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"SENDER, TARGET, OTHER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4386";30008;89;2006-11-10;311;"Algeria";"Iran";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"SENDER, OTHER, TARGET, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4387";30009;89;2006-11-10;311;"Algeria";"United Arab Emirates";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"SENDER, OTHER, OTHER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4388";30010;89;2006-11-10;311;"China";"Iran";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"OTHER, SENDER, TARGET, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4389";30011;89;2006-11-10;311;"China";"United Arab Emirates";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"OTHER, SENDER, OTHER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4390";30012;89;2006-11-10;311;"China";"Algeria";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"TARGET, SENDER, OTHER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4391";30013;89;2006-11-10;311;"Iran";"United Arab Emirates";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"OTHER, OTHER, SENDER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4392";30014;89;2006-11-10;311;"Iran";"Algeria";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"TARGET, OTHER, SENDER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4393";30015;89;2006-11-10;311;"Iran";"China";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"OTHER, TARGET, SENDER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4394";30016;89;2006-11-10;311;"United Arab Emirates";"Algeria";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"TARGET, OTHER, OTHER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4395";30017;89;2006-11-10;311;"United Arab Emirates";"China";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"OTHER, TARGET, OTHER, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4396";30018;89;2006-11-10;311;"United Arab Emirates";"Iran";"ALGERIA, CHINA, IRAN, UAE and others said a review should not imply any new commitments for non-Annex I parties.";"OTHER, OTHER, TARGET, UAE AND OTHERS SAID A REVIEW SHOULD NOT IMPLY ANY NEW COMMITMENTS FOR NON-ANNEX I PARTIES.";1;4
"4397";30069;702;2006-11-17;317;"Burundi";"Bhutan";"BURUNDI and BHUTAN urged equitable distribution of adaptation funding,
particularly to LDCs.";"SENDER AND TARGET URGED EQUITABLE DISTRIBUTION OF ADAPTATION FUNDING,
PARTICULARLY TO OTHER.";1;4
"4398";30070;702;2006-11-17;317;"Bhutan";"Burundi";"BURUNDI and BHUTAN urged equitable distribution of adaptation funding,
particularly to LDCs.";"TARGET AND SENDER URGED EQUITABLE DISTRIBUTION OF ADAPTATION FUNDING,
PARTICULARLY TO OTHER.";1;4
"4399";30090;2415;2007-05-08;323;"Uganda";"Korea, Republic";"On limits under the CDM, REPUBLIC OF KOREA, supported by UGANDA but opposed by
TUVALU, proposed revising the limit.";"ON LIMITS UNDER THE CDM, REPUBLIC OF TARGET, SUPPORTED BY SENDER BUT OPPOSED BY
OTHER, PROPOSED REVISING THE LIMIT.";1;2
"4400";30112;1738;2007-05-09;324;"Saudi Arabia";"Japan";"JAPAN and the EU asked for this agenda item to be removed as it is addressed elsewhere in the SB’s agenda. SAUDI ARABIA opposed this and outlined the differences between Article 2.3
and 3.14 (adverse effects and response measures).";"TARGET AND THE OTHER ASKED FOR THIS AGENDA ITEM TO BE REMOVED AS IT IS ADDRESSED ELSEWHERE IN THE SB’S AGENDA. SENDER OPPOSED THIS AND OUTLINED THE DIFFERENCES BETWEEN ARTICLE 2.3
AND 3.14 (ADVERSE EFFECTS AND RESPONSE MEASURES).";0;6
"4401";30123;3429;2007-05-09;324;"Saudi Arabia";"Norway";"The EU and NORWAY opposed the linkage with Article 2.3, while SAUDI ARABIA
supported it.";"THE OTHER AND TARGET OPPOSED THE LINKAGE WITH ARTICLE 2.3, WHILE SENDER
SUPPORTED IT.";0;6
"4402";30126;3939;2007-05-09;324;"Tuvalu";"United States";"The US proposed a two-year period during which parties can voluntarily submit views on the 2006 guidelines and later consider a timeline for revision of the current reporting guidelines. TUVALU and others supported this, but TUVALU expressed c";"THE TARGET PROPOSED A TWO-YEAR PERIOD DURING WHICH PARTIES CAN VOLUNTARILY SUBMIT VIEWS ON THE 2006 GUIDELINES AND LATER CONSIDER A TIMELINE FOR REVISION OF THE CURRENT REPORTING GUIDELINES. SENDER AND OTHERS SUPPORTED THIS, BUT SENDER EXPRESSED C";1;2
"4403";30130;3467;2007-05-09;324;"Canada";"Norway";"The EU, CANADA and NORWAY supported AR4’s consideration in Bali.";"THE OTHER, SENDER AND TARGET SUPPORTED AR4’S CONSIDERATION IN BALI.";1;4
"4404";30131;3467;2007-05-09;324;"Norway";"Canada";"The EU, CANADA and NORWAY supported AR4’s consideration in Bali.";"THE OTHER, TARGET AND SENDER SUPPORTED AR4’S CONSIDERATION IN BALI.";1;4
"4405";30133;3919;2007-05-09;324;"Brazil";"Tuvalu";"The US emphasized ongoing actions, and BRAZIL, TUVALU and others opposed a pilot project
approach.";"THE OTHER EMPHASIZED ONGOING ACTIONS, AND SENDER, TARGET AND OTHERS OPPOSED A PILOT PROJECT
APPROACH.";1;4
"4406";30134;3919;2007-05-09;324;"Tuvalu";"Tuvalu";"The US emphasized ongoing actions, and BRAZIL, TUVALU and others opposed a pilot project
approach.";"THE OTHER EMPHASIZED ONGOING ACTIONS, AND OTHER, SENDER AND OTHERS OPPOSED A PILOT PROJECT
APPROACH.";1;4
"4407";30135;2583;2007-05-09;324;"Papua New Guinea";"New Zealand";"PAPUA NEW GUINEA highlighted accounting for different national circumstances and moving toward stabilization and conservation and, with NEW ZEALAND, TUVALU and others, underscored forest degradation.";"SENDER HIGHLIGHTED ACCOUNTING FOR DIFFERENT NATIONAL CIRCUMSTANCES AND MOVING TOWARD STABILIZATION AND CONSERVATION AND, WITH TARGET, OTHER AND OTHERS, UNDERSCORED FOREST DEGRADATION.";1;3
"4408";30136;2583;2007-05-09;324;"Papua New Guinea";"Tuvalu";"PAPUA NEW GUINEA highlighted accounting for different national circumstances and moving toward stabilization and conservation and, with NEW ZEALAND, TUVALU and others, underscored forest degradation.";"SENDER HIGHLIGHTED ACCOUNTING FOR DIFFERENT NATIONAL CIRCUMSTANCES AND MOVING TOWARD STABILIZATION AND CONSERVATION AND, WITH OTHER, TARGET AND OTHERS, UNDERSCORED FOREST DEGRADATION.";1;3
"4409";30137;2583;2007-05-09;324;"Tuvalu";"New Zealand";"PAPUA NEW GUINEA highlighted accounting for different national circumstances and moving toward stabilization and conservation and, with NEW ZEALAND, TUVALU and others, underscored forest degradation.";"OTHER HIGHLIGHTED ACCOUNTING FOR DIFFERENT NATIONAL CIRCUMSTANCES AND MOVING TOWARD STABILIZATION AND CONSERVATION AND, WITH TARGET, SENDER AND OTHERS, UNDERSCORED FOREST DEGRADATION.";1;4
"4410";30138;2583;2007-05-09;324;"New Zealand";"Tuvalu";"PAPUA NEW GUINEA highlighted accounting for different national circumstances and moving toward stabilization and conservation and, with NEW ZEALAND, TUVALU and others, underscored forest degradation.";"OTHER HIGHLIGHTED ACCOUNTING FOR DIFFERENT NATIONAL CIRCUMSTANCES AND MOVING TOWARD STABILIZATION AND CONSERVATION AND, WITH SENDER, TARGET AND OTHERS, UNDERSCORED FOREST DEGRADATION.";1;4
"4411";30141;2285;2007-05-09;324;"Norway";"Tuvalu";"NORWAY, TUVALU and SWITZERLAND called for reference to leakage and non-permanence of carbon sinks.";"SENDER, TARGET AND OTHER CALLED FOR REFERENCE TO LEAKAGE AND NON-PERMANENCE OF CARBON SINKS.";1;4
"4412";30142;2285;2007-05-09;324;"Norway";"Switzerland";"NORWAY, TUVALU and SWITZERLAND called for reference to leakage and non-permanence of carbon sinks.";"SENDER, OTHER AND TARGET CALLED FOR REFERENCE TO LEAKAGE AND NON-PERMANENCE OF CARBON SINKS.";1;4
"4413";30143;2285;2007-05-09;324;"Tuvalu";"Switzerland";"NORWAY, TUVALU and SWITZERLAND called for reference to leakage and non-permanence of carbon sinks.";"OTHER, SENDER AND TARGET CALLED FOR REFERENCE TO LEAKAGE AND NON-PERMANENCE OF CARBON SINKS.";1;4
"4414";30144;2285;2007-05-09;324;"Tuvalu";"Norway";"NORWAY, TUVALU and SWITZERLAND called for reference to leakage and non-permanence of carbon sinks.";"TARGET, SENDER AND OTHER CALLED FOR REFERENCE TO LEAKAGE AND NON-PERMANENCE OF CARBON SINKS.";1;4
"4415";30145;2285;2007-05-09;324;"Switzerland";"Tuvalu";"NORWAY, TUVALU and SWITZERLAND called for reference to leakage and non-permanence of carbon sinks.";"OTHER, TARGET AND SENDER CALLED FOR REFERENCE TO LEAKAGE AND NON-PERMANENCE OF CARBON SINKS.";1;4
"4416";30146;2285;2007-05-09;324;"Switzerland";"Norway";"NORWAY, TUVALU and SWITZERLAND called for reference to leakage and non-permanence of carbon sinks.";"TARGET, OTHER AND SENDER CALLED FOR REFERENCE TO LEAKAGE AND NON-PERMANENCE OF CARBON SINKS.";1;4
"4417";30147;1659;2007-05-10;325;"Japan";"United States";"In the budget contact group, JAPAN, the US and the RUSSIAN FEDERATION favored a zero nominal increase.";"IN THE BUDGET CONTACT GROUP, SENDER, THE TARGET AND THE OTHER FAVORED A ZERO NOMINAL INCREASE.";1;4
"4418";30148;1659;2007-05-10;325;"Japan";"Russian Federation";"In the budget contact group, JAPAN, the US and the RUSSIAN FEDERATION favored a zero nominal increase.";"IN THE BUDGET CONTACT GROUP, SENDER, THE OTHER AND THE TARGET FAVORED A ZERO NOMINAL INCREASE.";1;4
"4419";30149;1659;2007-05-10;325;"United States";"Japan";"In the budget contact group, JAPAN, the US and the RUSSIAN FEDERATION favored a zero nominal increase.";"IN THE BUDGET CONTACT GROUP, TARGET, THE SENDER AND THE OTHER FAVORED A ZERO NOMINAL INCREASE.";1;4
"4420";30150;1659;2007-05-10;325;"United States";"Russian Federation";"In the budget contact group, JAPAN, the US and the RUSSIAN FEDERATION favored a zero nominal increase.";"IN THE BUDGET CONTACT GROUP, OTHER, THE SENDER AND THE TARGET FAVORED A ZERO NOMINAL INCREASE.";1;4
"4421";30151;1659;2007-05-10;325;"Russian Federation";"Japan";"In the budget contact group, JAPAN, the US and the RUSSIAN FEDERATION favored a zero nominal increase.";"IN THE BUDGET CONTACT GROUP, TARGET, THE OTHER AND THE SENDER FAVORED A ZERO NOMINAL INCREASE.";1;4
"4422";30152;1659;2007-05-10;325;"Russian Federation";"United States";"In the budget contact group, JAPAN, the US and the RUSSIAN FEDERATION favored a zero nominal increase.";"IN THE BUDGET CONTACT GROUP, OTHER, THE TARGET AND THE SENDER FAVORED A ZERO NOMINAL INCREASE.";1;4
"4423";30155;610;2007-05-10;325;"Brazil";"Australia";"BRAZIL said it was premature to discuss a change in the limit and,
with AUSTRALIA, the EU and others, noted market-related problems due to economies of scale and not necessarily the CDM.";"SENDER SAID IT WAS PREMATURE TO DISCUSS A CHANGE IN THE LIMIT AND,
WITH TARGET, THE OTHER AND OTHERS, NOTED MARKET-RELATED PROBLEMS DUE TO ECONOMIES OF SCALE AND NOT NECESSARILY THE CDM.";1;3
"4424";30157;610;2007-05-10;325;"Australia";"Brazil";"BRAZIL said it was premature to discuss a change in the limit and,
with AUSTRALIA, the EU and others, noted market-related problems due to economies of scale and not necessarily the CDM.";"TARGET SAID IT WAS PREMATURE TO DISCUSS A CHANGE IN THE LIMIT AND,
WITH SENDER, THE OTHER AND OTHERS, NOTED MARKET-RELATED PROBLEMS DUE TO ECONOMIES OF SCALE AND NOT NECESSARILY THE CDM.";1;3
"4425";30161;541;2007-05-10;325;"Bolivia";"Chile";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"SENDER, TARGET AND OTHER AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";1;4
"4426";30162;541;2007-05-10;325;"Bolivia";"Malaysia";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"SENDER, OTHER AND TARGET AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";1;4
"4427";30163;541;2007-05-10;325;"Chile";"Bolivia";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"TARGET, SENDER AND OTHER AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";1;4
"4428";30164;541;2007-05-10;325;"Chile";"Malaysia";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"OTHER, SENDER AND TARGET AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";1;4
"4429";30165;541;2007-05-10;325;"Malaysia";"Bolivia";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"TARGET, OTHER AND SENDER AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";1;4
"4430";30166;541;2007-05-10;325;"Malaysia";"Chile";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"OTHER, TARGET AND SENDER AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";1;4
"4431";30167;541;2007-05-10;325;"Bolivia";"Brazil";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"SENDER, OTHER AND OTHER AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";0;6
